RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,Duration_min,Duration_log,Duration_band,Loudness_band,Rhythm_x_Energy,Loudness_x_Energy,Mood_x_Energy,Vocal_plus_Instr,Acoustic_minus_Energy,Live_x_Vocal,Energy_to_Acoustic,Loudness_per_min,Audio_mean,Audio_std,Audio_max,Audio_min,BeatsPerMinute
0.7692,-13.9732,0.054,0.0633,0.0,0.0578,0.4378,325023.22,0.9241,5.4171,12.6917,4.0,0.0,0.7108,-12.9131,0.4046,0.054,-0.8608,0.0031,14.3685,-2.5795,0.3295,0.3846,0.9241,0.0,125.2564
0.8287,-5.8172,0.1581,0.1396,0.0,0.1619,0.5712,220422.61,0.8363,3.6737,12.3033,1.0,3.0,0.693,-4.8647,0.4777,0.1581,-0.6966,0.0256,5.9461,-1.5835,0.3851,0.3523,0.8363,0.0,119.0242
0.5689,-16.1276,0.0842,0.1887,0.1529,0.2347,0.6246,293828.3,0.2909,4.8971,12.5908,4.0,0.0,0.1655,-4.691,0.1817,0.2371,-0.1022,0.0198,1.5335,-3.2933,0.3064,0.2091,0.6246,0.0842,81.843
0.8459,-7.1319,0.0789,0.0,0.0,0.0908,0.3496,237576.86,0.7737,3.9596,12.3783,2.0,2.0,0.6544,-5.5177,0.2705,0.0789,-0.7737,0.0072,769.542,-1.8012,0.3056,0.3645,0.8459,0.0,92.2927
0.6833,-17.9075,0.0235,0.995,0.0853,0.0871,0.5738,167921.28,0.0683,2.7987,12.0313,0.0,0.0,0.0467,-1.2237,0.0392,0.1088,0.9267,0.002,0.0686,-6.3985,0.3595,0.3877,0.995,0.0235,142.8948
0.4615,-8.8024,0.0638,0.3931,0.1413,0.0243,0.7176,352625.7,0.9081,5.8771,12.7732,4.0,2.0,0.4191,-7.9938,0.6517,0.2051,-0.5151,0.0016,2.3045,-1.4977,0.3871,0.3374,0.9081,0.0243,91.0543
0.4839,-11.0378,0.1539,0.2723,0.0,0.0243,0.8362,277589.4,0.7185,4.6265,12.5339,3.0,1.0,0.3477,-7.9303,0.6008,0.1539,-0.4461,0.0037,2.6284,-2.3858,0.3556,0.3324,0.8362,0.0,144.1175
0.8579,-14.3712,0.0779,0.3886,0.0,0.0243,0.7721,310866.8,0.5119,5.1811,12.6471,4.0,0.0,0.4391,-7.3562,0.3952,0.0779,-0.1232,0.0019,1.3137,-2.7738,0.3761,0.3563,0.8579,0.0,136.493
0.6363,-13.8268,0.0235,0.2449,0.1809,0.3138,0.857,142322.95,0.0709,2.372,11.8659,0.0,0.0,0.0451,-0.9799,0.0607,0.2044,0.174,0.0074,0.2882,-5.8291,0.3325,0.3061,0.857,0.0235,102.8886
0.7344,-5.7728,0.0661,0.4246,0.4475,0.0745,0.786,172365.33,0.5159,2.8728,12.0574,0.0,3.0,0.3789,-2.978,0.4055,0.5136,-0.0913,0.0049,1.2121,-2.0095,0.4356,0.2845,0.786,0.0661,94.881
0.6765,-3.9033,0.0542,0.1811,0.0,0.0243,0.8382,216437.86,0.3172,3.6073,12.2851,1.0,4.0,0.2146,-1.2381,0.2659,0.0542,-0.1361,0.0013,1.7419,-1.0821,0.2988,0.3347,0.8382,0.0,121.9985
0.8431,-17.0426,0.0876,0.0,0.077,0.2817,0.589,170700.3,0.3897,2.845,12.0477,0.0,0.0,0.3286,-6.6421,0.2295,0.1646,-0.3897,0.0247,387.6555,-5.9904,0.324,0.3076,0.8431,0.0,140.0949
0.6382,-1.357,0.0235,0.1902,0.1526,0.1614,0.3945,205547.3,0.3668,3.4258,12.2334,1.0,4.0,0.2341,-0.4977,0.1447,0.1761,-0.1766,0.0038,1.9186,-0.3961,0.2753,0.2053,0.6382,0.0235,122.4869
0.8905,-5.8572,0.0615,0.3814,0.0,0.0243,0.3624,266484.7,0.6419,4.4414,12.4931,3.0,3.0,0.5716,-3.7596,0.2326,0.0615,-0.2605,0.0015,1.6785,-1.3188,0.3374,0.3389,0.8905,0.0,99.7246
0.4884,-19.6877,0.0235,0.3059,0.1445,0.1327,0.4539,302615.8,0.1879,5.0436,12.6202,4.0,0.0,0.0918,-3.7,0.0853,0.168,0.118,0.0031,0.6123,-3.9035,0.2481,0.174,0.4884,0.0235,149.8682
0.8786,-5.581,0.0235,0.1816,0.1266,0.0947,0.4466,230122.22,0.5168,3.8354,12.3464,1.0,3.0,0.454,-2.8842,0.2308,0.1501,-0.3352,0.0022,2.8307,-1.4551,0.324,0.306,0.8786,0.0235,110.5934
0.6528,-15.5307,0.0795,0.3589,0.294,0.1119,0.5547,125746.88,0.0151,2.0958,11.742,0.0,0.0,0.0098,-0.234,0.0084,0.3735,0.3438,0.0089,0.0419,-7.4104,0.2953,0.2442,0.6528,0.0151,125.6128
0.5539,-17.6579,0.0865,0.1135,0.0,0.2741,0.6074,235595.83,0.2988,3.9266,12.3699,2.0,0.0,0.1655,-5.2762,0.1815,0.0865,-0.1853,0.0237,2.6088,-4.497,0.2763,0.2331,0.6074,0.0,148.8899
0.5393,-2.9575,0.0235,0.995,0.2579,0.203,0.0256,325829.88,0.3354,5.4305,12.6941,4.0,4.0,0.1809,-0.9919,0.0086,0.2814,0.6596,0.0048,0.3367,-0.5446,0.34,0.3399,0.995,0.0235,175.998
0.8167,-4.7264,0.0871,0.2459,0.2814,0.0243,0.5868,245048.47,0.7539,4.0841,12.4092,2.0,3.0,0.6157,-3.563,0.4424,0.3685,-0.508,0.0021,3.0532,-1.1572,0.3994,0.319,0.8167,0.0243,76.4131
0.3595,-7.8572,0.127,0.2537,0.2345,0.26,0.6419,183573.8,0.2789,3.0596,12.1204,1.0,2.0,0.1003,-2.1911,0.179,0.3615,-0.0251,0.033,1.0948,-2.5681,0.3079,0.1625,0.6419,0.127,103.1545
0.7435,-6.019,0.0235,0.474,0.2909,0.1601,0.5839,222623.92,0.632,3.7104,12.3132,1.0,3.0,0.4699,-3.804,0.369,0.3144,-0.158,0.0038,1.3306,-1.6222,0.4154,0.2648,0.7435,0.0235,177.7946
0.4936,-10.7128,0.1539,0.0,0.0,0.0243,0.6513,252441.3,0.9928,4.2074,12.4389,2.0,1.0,0.4901,-10.6357,0.6466,0.1539,-0.9928,0.0037,987.507,-2.5462,0.3308,0.3898,0.9928,0.0,172.7071
0.5344,-1.357,0.0235,0.3045,0.0914,0.2359,0.7694,211876.56,0.6762,3.5313,12.2638,1.0,4.0,0.3614,-0.9176,0.5203,0.1149,-0.3717,0.0055,2.2132,-0.3843,0.3765,0.2887,0.7694,0.0235,126.5929
0.6377,-9.0814,0.0701,0.6867,0.0,0.2975,0.5559,218948.38,0.0514,3.6491,12.2966,1.0,2.0,0.0328,-0.4668,0.0286,0.0701,0.6353,0.0208,0.0747,-2.4886,0.3285,0.2967,0.6867,0.0,129.5721
0.8411,-5.0297,0.0235,0.1824,0.1779,0.0583,0.4026,157989.69,0.7267,2.6332,11.9703,0.0,3.0,0.6112,-3.6549,0.2926,0.2014,-0.5443,0.0014,3.962,-1.9101,0.3446,0.3253,0.8411,0.0235,110.7746
0.6969,-1.357,0.0831,0.4875,0.2227,0.273,0.5355,336879.44,0.6338,5.6147,12.7275,4.0,4.0,0.4417,-0.8601,0.3394,0.3058,-0.1463,0.0227,1.2973,-0.2417,0.4189,0.2289,0.6969,0.0831,162.0378
0.7127,-7.0066,0.0976,0.316,0.016,0.4846,0.2377,273034.1,0.2692,4.5506,12.5174,3.0,2.0,0.1919,-1.8862,0.064,0.1136,0.0468,0.0473,0.8491,-1.5397,0.3049,0.2349,0.7127,0.016,129.0969
0.9134,-8.0738,0.084,0.5154,0.0135,0.0243,0.4418,331819.0,0.2558,5.5303,12.7123,4.0,2.0,0.2337,-2.0653,0.113,0.0975,0.2596,0.002,0.4953,-1.4599,0.3212,0.3282,0.9134,0.0135,79.1977
0.8876,-1.357,0.0838,0.1498,0.0915,0.337,0.5968,268910.78,0.5037,4.4818,12.5021,3.0,4.0,0.447,-0.6835,0.3006,0.1753,-0.3538,0.0282,3.3391,-0.3028,0.3786,0.3016,0.8876,0.0838,135.0339
0.5676,-4.665,0.0771,0.1949,0.077,0.1917,0.5677,336874.2,0.3637,5.6146,12.7275,4.0,3.0,0.2065,-1.6968,0.2065,0.1541,-0.1689,0.0148,1.8571,-0.8309,0.2914,0.2117,0.5677,0.077,147.6128
0.6464,-13.7221,0.1466,0.0658,0.2929,0.2827,0.978,166596.31,0.4825,2.7766,12.0233,0.0,0.0,0.3119,-6.6205,0.4719,0.4395,-0.4167,0.0414,7.2245,-4.9421,0.4135,0.3166,0.978,0.0658,64.2072
0.4967,-7.0014,0.125,0.0,0.0,0.1913,0.5517,225719.75,0.6209,3.762,12.3271,1.0,2.0,0.3084,-4.3474,0.3426,0.125,-0.6209,0.0239,617.6228,-1.8611,0.2837,0.2663,0.6209,0.0,99.4265
0.7671,-15.6202,0.0495,0.3858,0.039,0.2971,0.6101,244041.95,0.0658,4.0674,12.4051,2.0,0.0,0.0505,-1.0278,0.0401,0.0885,0.32,0.0147,0.1701,-3.8404,0.3163,0.2903,0.7671,0.039,96.0261
0.6643,-1.357,0.0681,0.2526,0.1433,0.1467,0.0256,137786.67,0.4195,2.2964,11.8335,0.0,4.0,0.2786,-0.5692,0.0107,0.2114,-0.1669,0.01,1.6542,-0.5909,0.2457,0.2257,0.6643,0.0256,129.656
0.4386,-5.2713,0.0535,0.0014,0.2106,0.0243,0.396,225110.4,0.9079,3.7518,12.3244,1.0,3.0,0.3983,-4.786,0.3595,0.2641,-0.9066,0.0013,382.8372,-1.405,0.2903,0.3244,0.9079,0.0014,134.5279
0.5471,-15.6769,0.1456,0.0,0.0,0.1833,0.3139,246042.98,0.7163,4.1007,12.4133,2.0,0.0,0.3919,-11.2299,0.2249,0.1456,-0.7163,0.0267,712.5143,-3.823,0.2723,0.2729,0.7163,0.0,137.4523
0.7206,-4.9264,0.0647,0.145,0.0,0.247,0.0256,316424.66,0.8498,5.2737,12.6648,4.0,3.0,0.6124,-4.1864,0.0218,0.0647,-0.7048,0.016,5.8211,-0.9341,0.2933,0.3479,0.8498,0.0,101.3379
0.7227,-8.9083,0.0725,0.0995,0.2369,0.1538,0.3416,217836.56,0.4847,3.6306,12.2915,1.0,2.0,0.3503,-4.3182,0.1656,0.3095,-0.3852,0.0112,4.821,-2.4537,0.3017,0.2351,0.7227,0.0725,128.5967
0.7376,-1.357,0.0235,0.3626,0.0,0.0394,0.4148,165831.84,0.4245,2.7639,12.0187,0.0,4.0,0.3131,-0.576,0.1761,0.0235,-0.0618,0.0009,1.1673,-0.491,0.2861,0.276,0.7376,0.0,137.2036
0.6976,-11.8499,0.0868,0.2451,0.161,0.2883,0.0256,265775.38,0.6321,4.4296,12.4904,3.0,1.0,0.441,-7.4907,0.0162,0.2477,-0.387,0.025,2.5686,-2.6752,0.3052,0.2619,0.6976,0.0256,134.9838
0.508,-16.374,0.1253,0.0,0.0,0.1923,0.0256,272297.4,0.9583,4.5383,12.5147,3.0,0.0,0.4869,-15.6917,0.0245,0.1253,-0.9583,0.0241,953.2241,-3.608,0.2585,0.3564,0.9583,0.0,187.6828
0.7556,-10.1839,0.0996,0.0,0.2959,0.0945,0.6899,283589.7,0.7148,4.7265,12.5553,3.0,1.0,0.5401,-7.2795,0.4931,0.3955,-0.7148,0.0094,710.989,-2.1546,0.3786,0.3319,0.7556,0.0,91.8711
0.5823,-6.2622,0.0235,0.2906,0.3765,0.3823,0.7547,263326.62,0.2976,4.3888,12.4812,3.0,3.0,0.1733,-1.8636,0.2246,0.4,-0.007,0.009,1.0207,-1.4269,0.3868,0.232,0.7547,0.0235,133.4051
0.6902,-10.4425,0.1881,0.5673,0.0,0.0243,0.8345,179768.72,0.8743,2.9961,12.0994,0.0,1.0,0.6034,-9.1296,0.7295,0.1881,-0.307,0.0046,1.5384,-3.4853,0.4541,0.3767,0.8743,0.0,98.1593
0.826,-4.7737,0.0235,0.2678,0.4667,0.173,0.638,185832.3,0.4105,3.0972,12.1326,1.0,3.0,0.3391,-1.9594,0.2619,0.4902,-0.1426,0.0041,1.5268,-1.5413,0.4008,0.2749,0.826,0.0235,87.7026
0.6048,-1.4626,0.064,0.1859,0.0,0.3179,0.2395,232896.28,0.2549,3.8816,12.3584,2.0,4.0,0.1541,-0.3728,0.061,0.064,-0.069,0.0203,1.3637,-0.3768,0.2381,0.1962,0.6048,0.0,135.5463
0.7056,-1.357,0.1431,0.1739,0.0984,0.069,0.5677,207908.14,0.764,3.4651,12.2449,1.0,4.0,0.5391,-1.0367,0.4337,0.2415,-0.5901,0.0099,4.3672,-0.3916,0.3602,0.3056,0.764,0.069,122.1209
0.7392,-8.665,0.0235,0.4169,0.4024,0.2457,0.3316,321667.2,0.8948,5.3611,12.6813,4.0,2.0,0.6614,-7.7534,0.2967,0.4259,-0.4779,0.0058,2.1413,-1.6163,0.4363,0.2947,0.8948,0.0235,131.0522
0.4875,-15.7828,0.125,0.7232,0.1809,0.1285,0.3375,174887.62,0.5032,2.9148,12.0719,0.0,0.0,0.2453,-7.9419,0.1698,0.3059,0.22,0.0161,0.6948,-5.4147,0.3551,0.2273,0.7232,0.125,79.1996
0.786,-6.4579,0.07,0.0446,0.1339,0.1313,0.5199,224355.86,0.2988,3.7393,12.321,1.0,3.0,0.2349,-1.9296,0.1554,0.2039,-0.2542,0.0092,6.558,-1.727,0.2835,0.2759,0.786,0.0446,112.0405
0.8037,-10.5607,0.1043,0.0759,0.1895,0.0243,0.5331,121370.83,0.8471,2.0228,11.7066,0.0,1.0,0.6809,-8.9463,0.4516,0.2939,-0.7713,0.0025,11.0199,-5.2207,0.3683,0.3539,0.8471,0.0243,73.6296
0.7869,-9.4539,0.0781,0.1887,0.0415,0.238,0.764,227469.7,0.2023,3.7912,12.3348,1.0,2.0,0.1592,-1.9128,0.1546,0.1196,-0.0136,0.0186,1.0663,-2.4937,0.3285,0.3132,0.7869,0.0415,175.9322
0.4816,-6.0915,0.0235,0.329,0.004,0.4116,0.6464,272030.8,0.0733,4.5338,12.5137,3.0,3.0,0.0353,-0.4463,0.0474,0.0275,0.2557,0.0097,0.222,-1.3436,0.2813,0.2514,0.6464,0.004,118.4364
0.3937,-1.357,0.0235,0.1728,0.1934,0.1715,0.7492,282839.75,0.5779,4.714,12.5526,3.0,4.0,0.2275,-0.7842,0.4329,0.2169,-0.405,0.004,3.3246,-0.2879,0.326,0.2593,0.7492,0.0235,105.2642
0.9082,-6.264,0.0235,0.6239,0.0749,0.2537,0.8289,340890.38,0.4185,5.6815,12.7393,4.0,3.0,0.3801,-2.6213,0.3469,0.0984,0.2055,0.006,0.6696,-1.1025,0.4474,0.3526,0.9082,0.0235,124.6103
0.6679,-1.357,0.1048,0.4205,0.1304,0.0559,0.2964,220423.17,0.5479,3.6737,12.3033,1.0,4.0,0.3659,-0.7435,0.1624,0.2352,-0.1273,0.0059,1.2997,-0.3694,0.3177,0.2365,0.6679,0.0559,65.0111
0.975,-6.9583,0.0235,0.3312,0.0424,0.1045,0.544,210470.4,0.3494,3.5078,12.2571,1.0,2.0,0.3407,-2.4312,0.1901,0.0659,-0.0182,0.0025,1.0519,-1.9836,0.3386,0.3389,0.975,0.0235,145.6034
0.5299,-10.7566,0.0768,0.4801,0.0662,0.1649,0.0256,249941.56,0.8783,4.1657,12.429,2.0,1.0,0.4654,-9.4472,0.0225,0.143,-0.3982,0.0127,1.8255,-2.5822,0.3174,0.3203,0.8783,0.0256,107.5889
0.4905,-1.357,0.1711,0.2212,0.1728,0.1597,0.7432,120619.81,0.7134,2.0103,11.7004,0.0,4.0,0.3499,-0.9681,0.5302,0.3438,-0.4922,0.0273,3.2102,-0.675,0.3817,0.2632,0.7432,0.1597,79.766
0.7358,-3.6645,0.1187,0.0688,0.0,0.0945,0.2754,248570.7,0.6115,4.1428,12.4235,2.0,4.0,0.4499,-2.2407,0.1684,0.1187,-0.5427,0.0112,8.764,-0.8845,0.2721,0.2889,0.7358,0.0,84.295
0.4819,-11.8262,0.1599,0.4451,0.0491,0.1415,0.8244,160745.36,0.0295,2.6791,11.9876,0.0,1.0,0.0142,-0.3485,0.0243,0.2089,0.4156,0.0226,0.0661,-4.4143,0.3045,0.2915,0.8244,0.0295,106.2505
0.6651,-3.0518,0.1633,0.0,0.155,0.0243,0.0581,283424.47,0.9964,4.7237,12.5547,3.0,4.0,0.6627,-3.0408,0.0579,0.3184,-0.9964,0.004,991.0878,-0.6461,0.2946,0.3835,0.9964,0.0,117.0701
0.562,-1.357,0.0749,0.0,0.0497,0.1688,0.6925,170982.33,0.4401,2.8497,12.0493,0.0,4.0,0.2474,-0.5973,0.3048,0.1247,-0.4401,0.0126,437.7868,-0.4762,0.284,0.2772,0.6925,0.0,118.1541
0.5316,-4.8901,0.0235,0.7191,0.4029,0.1045,0.6796,351732.12,0.2364,5.8622,12.7706,4.0,3.0,0.1257,-1.156,0.1607,0.4264,0.4827,0.0025,0.3283,-0.8342,0.3854,0.2744,0.7191,0.0235,156.0747
0.5835,-1.357,0.1229,0.3971,0.0889,0.1888,0.4105,223965.88,0.976,3.7328,12.3193,1.0,4.0,0.5695,-1.3244,0.4007,0.2118,-0.5789,0.0232,2.4518,-0.3635,0.3954,0.3119,0.976,0.0889,132.2621
0.591,-1.357,0.056,0.528,0.3396,0.0243,0.7548,263955.84,0.4899,4.3993,12.4835,3.0,4.0,0.2895,-0.6648,0.3698,0.3956,0.038,0.0014,0.9262,-0.3085,0.3977,0.2738,0.7548,0.0243,99.09
0.4928,-5.3913,0.0351,0.1846,0.1409,0.2789,0.978,351102.8,0.5169,5.8517,12.7688,4.0,3.0,0.2547,-2.7866,0.5055,0.176,-0.3322,0.0098,2.7843,-0.9213,0.3753,0.3197,0.978,0.0351,149.9614
0.4714,-10.6116,0.1293,0.0729,0.3358,0.2481,0.6056,234490.7,0.8763,3.9082,12.3652,2.0,1.0,0.4131,-9.2993,0.5307,0.4651,-0.8034,0.0321,11.8569,-2.7152,0.3914,0.2832,0.8763,0.0729,109.1875
0.6362,-1.357,0.0235,0.1613,0.0582,0.0582,0.271,291804.12,0.7079,4.8634,12.5838,4.0,4.0,0.4504,-0.9607,0.1918,0.0817,-0.5466,0.0014,4.3609,-0.279,0.2738,0.2852,0.7079,0.0235,103.0444
0.5693,-5.947,0.1636,0.2237,0.2571,0.0243,0.75,231416.3,0.4891,3.8569,12.352,2.0,3.0,0.2785,-2.9085,0.3668,0.4207,-0.2654,0.004,2.1767,-1.5419,0.3539,0.2559,0.75,0.0243,105.73
0.6228,-10.088,0.0235,0.2901,0.1112,0.2183,0.6624,212415.94,0.1351,3.5403,12.2663,1.0,1.0,0.0841,-1.3626,0.0895,0.1347,0.155,0.0051,0.464,-2.8495,0.2948,0.2521,0.6624,0.0235,129.5822
0.4767,-14.52,0.1367,0.0,0.0,0.0243,0.4638,251528.67,0.8341,4.1921,12.4353,2.0,0.0,0.3977,-12.1116,0.3868,0.1367,-0.8341,0.0033,829.6862,-3.4636,0.2765,0.322,0.8341,0.0,72.2216
0.3567,-7.8264,0.1092,0.0055,0.0,0.1556,0.5823,231174.34,0.4595,3.8529,12.3509,2.0,2.0,0.1639,-3.596,0.2676,0.1092,-0.4539,0.017,70.2346,-2.0313,0.2384,0.2294,0.5823,0.0,111.3674
0.6975,-3.0379,0.0235,0.0,0.1829,0.1536,0.5696,237329.44,0.5128,3.9555,12.3772,2.0,4.0,0.3577,-1.5578,0.2921,0.2064,-0.5128,0.0036,510.066,-0.768,0.3057,0.2821,0.6975,0.0,83.764
0.3599,-12.0906,0.075,0.2548,0.2338,0.0243,0.5739,337935.97,0.8231,5.6323,12.7306,4.0,1.0,0.2963,-9.9522,0.4724,0.3088,-0.5683,0.0018,3.2176,-2.1467,0.335,0.2819,0.8231,0.0243,133.0943
0.5419,-7.5306,0.1449,0.0,0.0,0.2619,0.5948,279527.1,0.4342,4.6588,12.5409,3.0,2.0,0.2353,-3.2698,0.2583,0.1449,-0.4342,0.038,431.8851,-1.6164,0.2825,0.2472,0.5948,0.0,103.7391
0.6765,-11.4347,0.0409,0.2909,0.0298,0.0243,0.5051,342485.72,0.7234,5.7081,12.744,4.0,1.0,0.4894,-8.2719,0.3654,0.0707,-0.4325,0.001,2.4782,-2.0032,0.3273,0.3093,0.7234,0.0243,160.9384
0.7125,-1.357,0.0546,0.0,0.0921,0.0948,0.3745,154883.38,0.5486,2.5814,11.9504,0.0,4.0,0.3909,-0.7445,0.2055,0.1467,-0.5486,0.0052,545.6752,-0.5257,0.2682,0.2787,0.7125,0.0,127.4134
0.5421,-3.7798,0.0235,0.0,0.0584,0.3546,0.5968,253973.4,0.6525,4.2329,12.445,2.0,4.0,0.3538,-2.4665,0.3894,0.0819,-0.6525,0.0083,649.0544,-0.893,0.3183,0.2877,0.6525,0.0,134.6916
0.4645,-9.6365,0.0235,0.5051,0.1834,0.3957,0.6642,181846.02,0.1541,3.0308,12.1109,0.0,1.0,0.0716,-1.4847,0.1023,0.2069,0.351,0.0093,0.3044,-3.1796,0.3415,0.2274,0.6642,0.0235,55.5675
0.5399,-4.8952,0.0776,0.239,0.0,0.0243,0.6344,252281.75,0.4175,4.2047,12.4383,2.0,3.0,0.2254,-2.0436,0.2648,0.0776,-0.1785,0.0019,1.7398,-1.1642,0.2761,0.2577,0.6344,0.0,98.9053
0.4083,-11.5697,0.0379,0.5088,0.0,0.4199,0.5207,270598.5,0.2042,4.51,12.5084,3.0,1.0,0.0834,-2.3625,0.1063,0.0379,0.3046,0.0159,0.4005,-2.5653,0.3,0.2185,0.5207,0.0,109.0505
0.6399,-15.1478,0.0235,0.0,0.2537,0.1227,0.7813,329523.5,0.7227,5.4921,12.7054,4.0,0.0,0.4624,-10.9468,0.5646,0.2772,-0.7227,0.0029,718.8138,-2.7581,0.3634,0.341,0.7813,0.0,131.2188
0.5835,-4.4914,0.085,0.0,0.1845,0.173,0.978,262479.44,0.4379,4.3747,12.4779,3.0,3.0,0.2555,-1.9666,0.4282,0.2695,-0.4379,0.0147,435.5322,-1.0267,0.3488,0.3435,0.978,0.0,124.235
0.5644,-14.8588,0.0235,0.3045,0.0782,0.1635,0.7691,210876.92,0.0827,3.5146,12.259,1.0,0.0,0.0467,-1.2283,0.0636,0.1017,0.2219,0.0038,0.2706,-4.2277,0.2837,0.2827,0.7691,0.0235,164.6512
0.3958,-2.079,0.1167,0.4423,0.0,0.0243,0.2749,236037.12,0.5393,3.934,12.3717,2.0,4.0,0.2135,-1.1212,0.1483,0.1167,-0.097,0.0028,1.2165,-0.5285,0.2562,0.2135,0.5393,0.0,170.7872
0.4424,-12.2768,0.0235,0.2695,0.0217,0.1316,0.6538,330546.25,0.1818,5.5091,12.7085,4.0,1.0,0.0804,-2.2319,0.1189,0.0452,0.0877,0.0031,0.672,-2.2285,0.2463,0.2318,0.6538,0.0217,95.1713
0.6512,-6.8355,0.0975,0.0,0.444,0.1667,0.6334,342052.7,0.9558,5.7009,12.7427,4.0,3.0,0.6224,-6.5334,0.6054,0.5416,-0.9558,0.0163,950.7042,-1.199,0.4212,0.3491,0.9558,0.0,83.9016
0.7476,-10.0527,0.0235,0.0,0.2227,0.0596,0.3513,184515.14,0.4794,3.0753,12.1255,1.0,1.0,0.3584,-4.8193,0.1684,0.2462,-0.4794,0.0014,476.8441,-3.2689,0.2692,0.2765,0.7476,0.0,99.6106
0.9336,-11.9934,0.1209,0.2568,0.2276,0.0243,0.3838,225087.97,0.5862,3.7515,12.3243,1.0,1.0,0.5472,-7.0305,0.225,0.3485,-0.3294,0.0029,2.2739,-3.197,0.3619,0.3106,0.9336,0.0243,133.6607
0.6395,-15.0984,0.0235,0.2236,0.0,0.3568,0.7056,289745.16,0.3182,4.8291,12.5768,3.0,0.0,0.2035,-4.8043,0.2245,0.0235,-0.0946,0.0084,1.4166,-3.1266,0.3239,0.2743,0.7056,0.0,100.5206
0.6986,-12.2328,0.1206,0.3949,0.3837,0.1325,0.7786,337949.03,0.1959,5.6325,12.7307,4.0,1.0,0.1368,-2.396,0.1525,0.5044,0.1991,0.016,0.4947,-2.1718,0.3864,0.2655,0.7786,0.1206,123.7663
0.5393,-4.5685,0.0235,0.0,0.0977,0.177,0.6048,216445.47,0.6368,3.6074,12.2851,1.0,3.0,0.3434,-2.9092,0.3851,0.1212,-0.6368,0.0042,633.405,-1.2664,0.297,0.2846,0.6368,0.0,106.6687
0.6346,-6.6434,0.1516,0.2969,0.0344,0.1416,0.7176,250850.48,0.2338,4.1808,12.4326,2.0,3.0,0.1484,-1.5532,0.1678,0.186,0.0631,0.0215,0.7848,-1.589,0.3158,0.2603,0.7176,0.0344,156.8235
0.5086,-11.9343,0.0235,0.0,0.1075,0.3889,0.8182,151760.89,0.4304,2.5293,11.9301,0.0,1.0,0.2189,-5.1365,0.3521,0.131,-0.4304,0.0091,428.1054,-4.7183,0.3253,0.2989,0.8182,0.0,109.1334
0.8599,-9.793,0.0964,0.237,0.0,0.1139,0.79,165563.75,0.2815,2.7594,12.0171,0.0,1.0,0.242,-2.7564,0.2223,0.0964,-0.0444,0.011,1.1824,-3.549,0.3398,0.3447,0.8599,0.0,100.3865
0.3907,-12.9368,0.0235,0.1625,0.0,0.2462,0.4906,213614.58,0.3934,3.5602,12.2719,1.0,0.0,0.1537,-5.0893,0.193,0.0235,-0.2309,0.0058,2.4066,-3.6337,0.2438,0.1913,0.4906,0.0,115.1642
0.6431,-7.5675,0.1607,0.3412,0.1346,0.2199,0.8793,312433.47,0.2934,5.2072,12.6522,4.0,2.0,0.1887,-2.2203,0.258,0.2953,0.0478,0.0353,0.8575,-1.4533,0.3817,0.2773,0.8793,0.1346,102.3719
0.484,-3.0379,0.0801,0.4623,0.0073,0.1718,0.5661,286987.7,0.9875,4.7831,12.5672,3.0,4.0,0.4779,-2.9998,0.559,0.0874,-0.5252,0.0138,2.1315,-0.6351,0.3942,0.3396,0.9875,0.0073,93.7945
0.5712,-7.8146,0.0606,0.5845,0.0,0.1409,0.775,177524.05,0.3849,2.9587,12.0869,0.0,2.0,0.2198,-3.0076,0.2983,0.0606,0.1996,0.0085,0.6573,-2.6412,0.3596,0.2986,0.775,0.0,88.0147
0.4769,-12.1214,0.0235,0.1459,0.0642,0.2414,0.3588,293567.28,0.7727,4.8928,12.5899,4.0,1.0,0.3685,-9.3666,0.2773,0.0877,-0.6269,0.0057,5.2614,-2.4774,0.2976,0.2638,0.7727,0.0235,78.286
0.5391,-3.0125,0.0235,0.2077,0.1208,0.2028,0.8658,218907.36,0.7195,3.6485,12.2964,1.0,4.0,0.3878,-2.1674,0.6229,0.1443,-0.5118,0.0048,3.4472,-0.8257,0.3827,0.3245,0.8658,0.0235,116.2394
0.975,-1.357,0.0235,0.3796,0.0785,0.1744,0.36,247081.94,0.2798,4.118,12.4175,2.0,4.0,0.2728,-0.3797,0.1007,0.102,0.0998,0.0041,0.7351,-0.3295,0.3244,0.317,0.975,0.0235,146.2066
0.7945,-10.7817,0.2045,0.3626,0.0436,0.1138,0.6695,354540.5,0.0863,5.909,12.7786,4.0,1.0,0.0686,-0.9308,0.0578,0.2481,0.2763,0.0233,0.2374,-1.8246,0.325,0.2988,0.7945,0.0436,151.3407
0.7536,-13.6799,0.0576,0.1736,0.0555,0.3909,0.978,250614.25,0.2688,4.1769,12.4317,2.0,0.0,0.2026,-3.6772,0.2629,0.1131,-0.0952,0.0225,1.5394,-3.2751,0.3826,0.3562,0.978,0.0555,138.9104
0.5906,-8.254,0.024,0.0,0.0299,0.371,0.4485,145057.89,0.5086,2.4176,11.8849,0.0,2.0,0.3004,-4.198,0.2281,0.0539,-0.5086,0.0089,505.8884,-3.4141,0.2818,0.2555,0.5906,0.0,99.0037
